Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered
101903,2264,2145,97,33,9999,0,459,0,4294,2,2,1171,441,1804,1,1,73,72,48,0,73,0,74,0,1440,1584,5737,1290,0,30,43,39,33,19,14,19,30,9,53,9999,1570,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102904,2264,2145,97,33,9999,0,450,0,4294,2,2,1171,441,1804,1,1,72,72,48,0,71,0,60,0,1440,1584,6216,1304,0,33,33,30,25,39,14,31,33,0,56,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103903,2263,2145,97,33,9999,0,502,0,4294,2,2,1171,441,1804,1,1,72,72,48,0,72,0,56,0,1440,1584,5911,1288,0,54,50,33,30,33,28,54,38,10,54,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104903,2267,2145,97,33,9999,0,473,0,4294,2,2,1171,441,1804,1,1,73,72,48,0,71,0,27,0,1440,1584,6038,1294,0,31,33,30,28,27,19,22,31,13,57,9999,1570,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105904,2266,2145,97,33,9999,0,516,0,4294,2,2,1171,441,1804,1,1,73,72,48,0,73,0,33,0,1440,1584,5869,1287,0,80,35,26,15,31,80,40,50,9,54,9999,1570,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106904,2266,2145,97,33,9999,0,528,0,4296,2,2,1171,441,1804,1,1,72,72,48,0,72,1,40,0,1440,1584,5814,1286,0,80,31,23,23,19,80,47,47,9,53,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107904,2266,2145,97,33,9999,0,541,0,4296,2,2,1171,441,1804,1,1,73,72,48,0,72,0,98,0,1440,1584,5523,1291,0,72,27,36,16,28,66,72,45,13,53,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108904,2266,2145,97,33,9999,0,515,0,4296,2,2,1171,441,1804,1,1,73,72,48,0,73,0,72,0,1440,1584,6009,1284,0,27,31,31,30,19,18,19,27,4,55,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109904,2265,2145,97,33,9999,0,443,0,4296,2,2,1171,441,2000,1,1,73,72,48,0,72,0,29,0,1440,1584,5755,1283,0,25,27,25,21,19,22,19,25,9,53,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110904,2264,2145,97,33,9999,0,461,0,4296,2,2,1171,441,2000,1,1,73,72,48,0,73,0,29,0,1440,1584,5660,1269,0,23,36,30,23,0,10,23,23,5,52,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111904,2264,2145,97,33,9999,0,424,0,4296,2,2,1171,441,2000,1,1,73,72,48,0,72,0,18,0,1440,1584,5466,1280,0,31,27,21,28,19,19,31,31,9,50,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112904,2263,2145,97,33,9999,0,439,0,4296,2,2,1171,441,2000,1,1,73,72,48,0,72,0,14,0,1440,1584,5543,1281,0,36,40,35,23,25,19,19,36,9,51,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113904,2261,2145,97,33,9999,0,429,0,4296,2,2,1171,441,2000,1,1,73,72,48,0,73,0,24,0,1440,1584,5348,1278,0,39,16,33,35,15,23,19,39,5,50,9999,1571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114904,2497,2145,97,33,9999,0,439,0,4301,2,2,1171,441,2000,1,1,73,72,48,0,71,0,93,0,1440,1584,5460,1278,0,25,40,11,22,14,19,22,25,9,51,9999,1335,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115904,2421,2145,97,33,9999,0,302,0,4301,3,2,1382,441,1353,1,1,52,72,46,0,71,0,27,0,1440,1584,5310,1307,0,22,36,25,23,5,14,15,22,9,49,9999,1332,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116904,2422,2145,97,33,9999,0,437,0,4301,4,2,1478,441,1353,1,1,65,72,47,0,48,25,18,0,1440,1584,5357,1319,0,27,39,38,25,23,27,22,27,10,50,9999,1331,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117905,2423,2145,97,33,9999,0,471,0,4301,4,2,1478,441,1555,1,1,73,72,48,0,64,9,7,0,1440,1584,5360,1319,0,23,45,50,22,21,21,19,23,14,50,9999,1330,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118905,2425,2145,97,33,9999,0,471,0,4301,3,2,1382,441,1804,1,1,73,72,48,0,72,0,4,0,1440,1584,5376,1322,0,29,38,27,19,19,19,14,29,5,50,9999,1330,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120088,2426,1861,97,33,9999,0,470,0,4301,3,2,1382,441,1804,1,1,73,72,48,0,73,0,6,0,1440,1584,5468,1328,0,30,35,35,25,19,18,30,14,13,52,9999,1330,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120905,2676,1861,97,33,9999,0,470,0,4301,2,2,1171,441,1555,1,1,72,72,48,0,73,0,14,0,1440,1584,5699,3177,0,27,50,44,36,39,22,27,25,52,74,9999,1324,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121473,2673,1861,97,33,9999,0,536,0,4301,2,2,2419,441,2000,1,1,72,72,48,0,73,0,14,0,1440,1584,5699,3177,0,27,50,44,36,39,22,27,25,52,74,9999,1324,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
