Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered
101901,2020,2292,98,32,9999,0,520,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,72,0,24,0,1440,1584,6546,1301,0,90,27,27,46,26,90,44,59,14,57,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102904,2023,2292,98,32,9999,0,536,0,4312,2,2,1171,441,1804,1,1,72,72,48,0,63,0,44,0,1440,1584,5705,1274,0,61,42,38,25,34,55,42,61,5,52,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103902,2023,2292,98,32,9999,0,443,0,4312,2,2,1171,441,1804,1,1,72,72,48,0,68,1,21,0,1440,1584,5624,1268,0,39,23,25,42,19,16,39,19,5,52,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104904,2022,2292,98,32,9999,0,454,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,71,0,58,0,1440,1584,5819,1264,0,33,40,16,48,11,26,33,23,9,53,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105902,2023,2292,98,32,9999,0,440,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,71,0,63,0,1440,1584,5600,1271,0,30,35,16,42,15,26,30,14,5,52,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106902,2022,2292,98,32,9999,0,493,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,70,0,58,0,1440,1584,5736,1274,0,31,31,28,36,26,28,31,5,5,52,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107902,2021,2292,98,32,9999,0,525,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,72,0,27,0,1440,1584,5812,1271,0,86,44,41,19,25,55,33,86,9,50,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108902,2022,2292,98,32,9999,0,544,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,71,0,51,0,1440,1584,5976,1275,0,52,17,26,44,14,52,47,52,5,53,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109902,2023,2292,98,32,9999,0,508,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,68,0,37,0,1440,1584,6120,1290,0,36,50,38,53,35,36,30,21,14,54,9999,1853,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110904,2021,2292,98,32,9999,0,417,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,70,0,68,0,1440,1584,5614,1265,0,60,17,26,37,11,60,36,38,0,52,9999,1853,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111902,2022,2292,98,32,9999,0,563,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,73,0,26,0,1440,1584,5530,1259,0,36,47,38,33,33,36,33,23,17,50,9999,1853,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112903,2023,2292,98,32,9999,0,323,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,73,0,32,0,1440,1584,5423,1255,0,33,43,31,25,15,26,33,14,9,48,9999,1853,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113903,2182,2292,98,32,9999,0,360,0,4312,3,2,1382,441,1804,1,1,72,72,48,0,70,1,20,0,1440,1584,6304,1175,0,55,27,55,33,21,50,55,22,28,14,9999,1616,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114902,2184,2292,98,32,9999,0,493,0,4310,3,2,1382,441,1804,1,1,49,72,45,0,45,27,17,0,1440,1584,5833,1296,0,19,33,50,5,36,19,19,19,5,54,9999,1616,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115903,2180,2292,98,32,9999,0,455,0,4310,3,2,1382,441,1804,1,1,65,72,47,0,63,7,8,0,1440,1584,5849,1301,0,21,47,51,11,10,10,21,19,5,53,9999,1616,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116904,2311,2292,98,32,9999,0,554,0,4310,3,2,1171,441,1804,1,1,72,72,48,0,72,2,9,0,1440,1584,5704,1300,0,30,22,39,15,23,30,5,15,4,52,9999,1613,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117715,2312,2292,98,32,9999,0,583,0,4310,2,2,2419,441,1353,1,1,73,72,48,0,72,0,26,0,1440,1584,5721,3265,0,19,26,55,31,21,19,19,15,9,72,9999,1613,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
